tweet_id,full_text,mp_party,mp_name,created_at,label_1,label_2,label_3,label_4,label_5,majority_vote,tie_break,final_label
1413247328308191233,Una masacre más en Colombia 👇🏿 https://t.co/pNlmtgA8dI,ERC-Sob,Maria das Graças Carvalho Dantas,2021-07-08 21:23:14+00:00,-1,-1,-1,-1,-1,-1,,-1
1385345585725820930,"🌎 Dependemos de nuestro planeta y él depende de nosotros. #DiaDeLaTierra ya desde mi lugar favorito del planeta, cuidémoslo #BecauseThereIsNoPlanetB https://t.co/5WSqVCdY64",PP,Agustín Almodóbar Barceló,2021-04-22 21:31:40+00:00,1,1,1,1,1,1,,1
1369355134950637573,"En Cataluña ni está discriminado el castellano 
ni en peligro de desaparición el catalán. 
https://t.co/eYUVFQJrlC",PSOE,José Zaragoza,2021-03-09 18:31:20+00:00,0,0,1,1,1,1,,1
1386001366519324675,"Ante las mentiras sobre mi, les pido que difundan el vídeo.  La verdad es la transparencia.  No interpretaciones sesgadas.  Yo no tengo ningún miedo a la verdad.  Otros se inventan películas, llevo unas semanas así, por mi discurso sobre el periodismo pagado. https://t.co/cFG1DyZkzt",VOX,Víctor Manuel Sánchez del Real,2021-04-24 16:57:31+00:00,0,-1,-1,-1,-1,-1,,-1
1414196578814943237,"Triste noticia desde el Campo de Gibraltar. Un funcionario del Servicio de Vigilancia Aduanera de Algeciras ha fallecido tras estrellarse su helicóptero en el mar (perseguía una lancha relacionada con el narcotráfico)

Mi más sentido pésame a su familia y compañeros. 
@GPPopular https://t.co/MKK0sMHlfk",PP,José Ortiz Galván,2021-07-11 12:15:13+00:00,-1,-1,-1,-1,-1,-1,,-1
1403252054227836933,"Cs propone en el Congreso mantener los nombres de Ramón y Cajal o Gregorio Marañón en los Premios Nacionales de Investigación. El Gobierno debe incluir a las mujeres españolas que tanto han hecho en la Ciencia, no borrar la mejor parte de nuestra historia.
https://t.co/nyd8OXNuNU",Cs,Inés Arrimadas,2021-06-11 07:25:35+00:00,0,-1,0,1,1,TIE,-1,-1
1373617318845157383,"👏👏👏 ⁦@paconunez_⁩ El PP de Castilla-La Mancha pide ""que no se deje atrás"" al sector taurino en la región | Cultoro https://t.co/mJnwwdc5fd",PP,María Carmen Riolobos Regadera,2021-03-21 12:47:44+00:00,1,1,1,1,1,1,,1
1412915158343630860,"En Jaén con @fjosealcaraz, nuestro concejal de Jaén y vicepresidente @carmengavox , RI gestora @MagdalenaPuPe y coordinador de @VOX_Jaen Extraordinaria Catedral ( os animo a visitarla) y fructífera reunión con representante #agenciasdeviajes la “gran abandonada” https://t.co/8g9rsliClp",VOX,Patricia Rueda Perelló,2021-07-07 23:23:19+00:00,1,1,1,1,1,1,,1
1389842701227593730,Los españoles nunca se lo agradeceremos lo bastante. Y seguramente a Ivan Redondo y Sánchez. Quién nos lo iba a decir!! https://t.co/XKiGYtrBw1,PP,Miguel Ángel Paniagua Núñez,2021-05-05 07:21:36+00:00,1,1,1,1,-1,1,,1
1375948954484027395,"El acoso que sufre Pablo, compañer@s y Podemos durante estos 7 años, es insufrible y algún día se estudiará en las universidades. La complacencia con los partidos del régimen, la ultraderecha o de cualquiera que se diga de izquierdas pero vaya en contra de Podemos, sonroja.",UP,Martina Velarde Gómez,2021-03-27 23:12:49+00:00,-1,-1,-1,-1,-1,-1,,-1
1412313918748479488,"En Córdoba ayer también salimos a la calle a pedir justicia para Samuel, mirar a la cara a la homofobia y decirle a los homófobos que España no va a volver a la oscuridad de los armarios. https://t.co/TCrkXQCiUR",UP,Martina Velarde Gómez,2021-07-06 07:34:12+00:00,0,-1,-1,-1,1,-1,,-1
1363841472005554176,"En el @EPPGroup anuncio nuestra proposición de ley para crear la Autoridad Independiente para la gestión de los fondos europeos con control parlamentario y transparencia.
Y nuestro proyecto de refuerzo del Estado de Derecho y la independencia judicial como exige la UE.

#JobsJobs https://t.co/z3mvCwsK2f",PP,Pablo Casado,2021-02-22 13:22:00+00:00,0,1,1,1,1,1,,1
1348598782326419457,"Más le valdría humildad y tomar ejemplo de Casado y de los que como él arrimaron el hombro.

A este Gobierno le faltan palas y ganas de trabajar y le sobran Ministros incapaces y un Presidente con las manos en los bolsillos ante los problemas que afrontamos solos los españoles. https://t.co/bmGgBimDEu",PP,Cuca Gamarra,2021-01-11 11:53:00+00:00,-1,-1,-1,-1,-1,-1,,-1
1350782237923487751,"El gobierno de la Junta de Andalucía le pone precio a la movilidad. El precio de un forfait para Sierra Nevada o el de una montería. 

La derecha siempre ha pensando que las obligaciones se saltan pagando. Antes era el servicio militar, ahora la movilidad  https://t.co/ICt8tLhy0h",PSOE,Felipe Sicilia,2021-01-17 12:29:16+00:00,-1,-1,-1,-1,-1,-1,,-1
1412132061733924868,"Ni un paso atrás #Samuelsomostodos 🏳️‍🌈
Por la Libertad, por la Diversidad, por el Respeto 

 ✅La diversidad es la energía democrática 

✅La diversidad crea dimensión en el mundo

@PSOELaRioja @gpscongreso 
@PSdeG_LGTBI @socialistesLGTB https://t.co/I958RFT9Fg",PSOE,Juan Cuatrecasas Asua,2021-07-05 19:31:34+00:00,1,1,1,1,1,1,,1
1354898857566605314,"👏 Destaco la gran valía personal, profesional y política de @luisbarcala. 

Un gran alcalde del que pueden sentirse orgullosos todos los alicantinos. 

Un lujo la conferencia que has ofrecido hoy a los afiliados del @ppboadilla https://t.co/0tcDkB2Q8Y",PP,Antonio González Terol,2021-01-28 21:07:15+00:00,1,1,1,1,1,1,,1
1361982156323577856,Ayer recibimos en el @Congreso_Es a la Federación Española de Familias Numerosas. Coincidimos en el rechazo a la discriminación que supone el nuevo Real Decreto del Gobierno que plantea un recorte encubierto del complemento de maternidad en la pensión. https://t.co/Z9bLzotf86,PP,Andrés Lorite Lorite,2021-02-17 10:13:45+00:00,0,-1,-1,-1,-1,-1,,-1
1372576635803799555,"Y de nuevo el mar de fondo de la libertad, que aún no sabemos exactamente en qué se traduce en cuestiones concretas y de políticas. Ah, si, que eutanasia no, eso de libertad nada. Mientras siguen con la libertad y vete al médico. Claro, la libertad para desmantelar la sanidad👇",PSOE,Pere Joan Pons,2021-03-18 15:52:25+00:00,-1,-1,-1,-1,-1,-1,,-1
1389502327564931072,"Baterías para hacer funcionar una ciudad.
Dos lagos y una gran colina. 
https://t.co/ntjQaKttxR https://t.co/BXEuOIAkVx",PSOE,Daniel Senderos Oraá,2021-05-04 08:49:05+00:00,0,1,0,0,1,0,,0
1414667669018710017,"Turno de noche 

Una automoción de censura para la cuarta media-legislatura de Sánchez

https://t.co/r4RRNOuaYp
Vía ⁦@elespanolcom⁩  https://t.co/7NgKleWb83",PP,Pilar Marcos Domínguez,2021-07-12 19:27:10+00:00,0,-1,0,0,0,0,,0
1401430889234579457,"¡Qué buen domingo se ha quedado!

@pablocasado_ presidente. 

@alferma1 recupera la mayoría absoluta.

🟦 PP 29,5% (132)
🟥 PSOE 25,0% (100)
🟩 VOX 15,4% (51)
🟪 UP-ECP-EC 10,2% (24)
🟩 MÁS PAÍS 4,3% (9)
🟧 Cs 3,2% (2)

Seguimos adelante 💙🇪🇸

@PopularesCyL @populares @GPPopular https://t.co/XXhQTpeLEB",PP,Alicia García Rodríguez,2021-06-06 06:48:55+00:00,1,1,1,1,1,1,,1
1390627550486011904,👎🏻👎🏻👎🏻😭😭😭Prepararos que vienen curvas. Nos suben los impuestos a todos. 🙏🙏🙏 https://t.co/aYBuIBUs4z,PP,María Carmen Riolobos Regadera,2021-05-07 11:20:19+00:00,-1,-1,-1,-1,-1,-1,,-1
1390267324335329280,"Portavoz PSOE en Comisión Ecológica: ""Nos asomamos a una nueva primavera en Occidente, la luz al final del túnel. Porque el presidente Biden ha reconocido que el cambio climático es una amenaza existencial"". 

Sí, lo ha dicho.",VOX,Francisco José Contreras Peláez,2021-05-06 11:28:54+00:00,0,1,0,0,-1,0,,0
1380055921645268992,#CambioClimático: este spot narrado por Keira Knightley es para echarse a temblar (y casi llorar). https://t.co/f1rBHnWjos,PSOE,Daniel Senderos Oraá,2021-04-08 07:12:26+00:00,-1,-1,-1,-1,-1,-1,,-1
1369025219504054274,"y 10.- de la @FDisenso (con el arranque de un nuevo producto: ""Efemérides"")

https://t.co/i8vdGkCKmd

Se habrán publicado más cosas (o deberían haberlo hecho). Les dejo estas 10, que están bien.",PP,Pilar Marcos Domínguez,2021-03-08 20:40:22+00:00,0,0,0,0,1,0,,0
1406340552795246594,Mañana como siempre defenderemos lo público como garantía de igualdad y equidad https://t.co/h2igNO0T2a,PSOE,Rafael José Vélez,2021-06-19 19:58:10+00:00,0,1,1,1,1,1,,1
1382667429449506820,"El @Congreso_Es ha aprobado hoy la Ley de la Infancia, un hito en la defensa de los derechos de los niños, niñas y adolescentes que nos hace avanzar hacia una sociedad más humana y democrática. 

Para crecer sin violencia y vivir sin miedo. #LeyRhodes

#ProtegerLaInfancia 👧🏼🧑 https://t.co/MnwcFS1G6E",PSOE,Alfonso Rodríguez Gómez de Celis,2021-04-15 12:09:38+00:00,1,1,1,1,1,1,,1
1370369125592219649,"Si esto ocurre espero que se investigue y si alguien tiene que acabar en la cárcel, que así sea. 

Tanto el corruptor como el corruptible. 

Denigra a España. 
Denigra la democracia. 
Denigra a la ciudadanía.
Denigra a la clase política.",PSOE,Zaida Cantera de Castro,2021-03-12 13:40:34+00:00,-1,-1,-1,-1,-1,-1,,-1
1359151544625729540,"España no se merece esto.

Sánchez debe cesar de inmediato a su Vicepresidente ante las intolerables declaraciones sobre la democracia en España. Es un insulto a la sociedad española. 

#PabloIglesiasDimisión 

@GPPopular https://t.co/4sdkMOxJ1G",PP,José Ortiz Galván,2021-02-09 14:45:54+00:00,-1,-1,-1,-1,-1,-1,,-1
1386758921076023296,"Ésta es la clave sobre la sobrada de los sobres amenazantes
👇
@IdiazAyuso: A mí me llega un abrelatas (aunque sea de mejillones) a mi despacho y el jefe de seguridad de Sol ya puede ir buscando trabajo

Vean, vean:

 https://t.co/aYs2P4ytW4",PP,Pilar Marcos Domínguez,2021-04-26 19:07:46+00:00,0,-1,-1,-1,-1,-1,,-1
1396816556257169409,"Como siempre es un grandísimo honor estar al lado de mis compañer@s de @psoerincon, serles útil, mi mayor deseo y estar con ell@s el mayor disfrute. Hoy hemos hablado de las medidas de Empleo planteadas por el gobierno @sanchezcastejon y que ha hecho la Junta? Seguimos esperando. https://t.co/tZLmyiXEB9",PSOE,Fuensanta Lima Cid,2021-05-24 13:13:13+00:00,0,-1,1,1,1,1,,1
1359273725238128643,"La visita de Reyes Maroto ayer a Valladolid se resume en “mucho ruido y pocas nueces” 👉🏻 buenas palabras pero ni un euro de inversión comprometido

Hoy hemos registrado preguntas al respecto #rendimosCuentas https://t.co/CoSJ2ic9Yy",PP,Eduardo Carazo Hermoso,2021-02-09 22:51:24+00:00,-1,-1,-1,-1,-1,-1,,-1
1393307959837577217,"Que no te cambien cuentos. 

Es una maniobra más para seguir implantando su ideología y una visión sesgada de la realidad.

Solo les faltaba robarnos los besos de nuestros Príncipes. Un paso más en su maquiavélica destrucción de lo clásico. https://t.co/cm4t2qp9B2",VOX,María Teresa López Álvarez,2021-05-14 20:51:18+00:00,-1,-1,-1,-1,-1,-1,,-1
1366100997957947397,"¡A ver, ya están las del #8M ! Luego el virus disparado. ¡Ah, no! ¡¡Que son los patriotas y mucho patriotas hoy!! Verde que te quiero verde 🤦‍♀️! Con la mano abierta era poco... 😤 https://t.co/YbeEKHlgdf",PSOE,Pilar Cancela Rodríguez,2021-02-28 19:00:33+00:00,-1,-1,-1,-1,-1,-1,,-1
1392736437536165889,Han sufrido mucho y su trabajo y sacrificio es impagable. Médicos infectados tras usar bolsas de basura como EPI reclaman hasta 45.000€ de indemnización https://t.co/TmRFOxUimO,PP,María Carmen Riolobos Regadera,2021-05-13 07:00:17+00:00,-1,-1,1,-1,-1,-1,,-1
1391661279614472192,"“Me he quedado en Andalucía para cambiar las cosas, l@s mejores son quienes tienen que estar en la organización “
@susanadiaz 
#LaHoraSusanaDiaz https://t.co/cde9nVNxtp",PSOE,Fuensanta Lima Cid,2021-05-10 07:47:59+00:00,1,0,1,1,1,1,,1
1362785081941782531,"Sres. de la @ONU_es 
¿Para qué queréis la lista exactamente? https://t.co/18dYDYzwhc",VOX,María Magdalena Nevado del Campo,2021-02-19 15:24:17+00:00,0,-1,-1,0,-1,-1,,-1
1380484060095643655,"Estupenda reseña de “El penúltimo Negroni” de Gistau, 
por ⁦@EsperanzaRuiz⁩  https://t.co/KPOaxDiy1Q",PP,Pilar Marcos Domínguez,2021-04-09 11:33:42+00:00,0,1,1,1,1,1,,1
1382420615685152771,A @sanchezcastejon hoy le han dado un buen baño de realidad. Bravo @pablocasado_ !!! https://t.co/AQXrdjLdtA,PP,Agustín Almodóbar Barceló,2021-04-14 19:48:53+00:00,1,-1,1,1,1,1,,1
1395287325341589504,"¿Por qué cuesta detener el tráfico ilegal de madera?
En varios lugares del mundo aún no se ha tipificado como delito al tráfico ilegal de madera. Por lo tanto, apenas se castiga a los traficantes. https://t.co/Ze4Sj3NT3l",PSOE,Daniel Senderos Oraá,2021-05-20 07:56:36+00:00,0,-1,0,-1,-1,-1,,-1
1384445571440779265,"Si utilizáramos detergentes sin fosfatos, ahorraríamos hasta 80.000 toneladas de fosfatos al año. Lo que queda claro es que hay otros sistemas para limpiar la ropa que evitan la degradación de los cursos de agua. https://t.co/Q56optCjoQ",PSOE,Daniel Senderos Oraá,2021-04-20 09:55:20+00:00,0,0,0,-1,-1,0,,0
1386925352069607425,"Cuando el sabio señala la luna, el necio mira el dedo. https://t.co/xsUq9Ql4DE",Cs,María Muñoz Vidal,2021-04-27 06:09:06+00:00,0,-1,-1,-1,0,-1,,-1
1373008810462298112,"Tenemos memoria Echenique,  responsables de la negligente gestión del Gobierno socialcomunistarra. 
¿Algo que decir? https://t.co/PPscOhsweT",VOX,Francisco José Alcaraz,2021-03-19 20:29:44+00:00,-1,-1,-1,-1,-1,-1,,-1
1362386353875529730,"Te paso mi artículo de opinion semanal.
En esta ocasión sobre la situación económica que padecemos por el desGobierno de @sanchezcastejon 

https://t.co/ItScZAw2Xf @PPCiudadReal1 @PP_CLM @GPPopular @populares #Economía",PP,Juan Antonio Callejas Cano,2021-02-18 12:59:53+00:00,0,0,0,-1,-1,0,,0
1377964446484664322,"Un material creado con piel de vaca se postula como sustituto al plástico actual.
https://t.co/1f4Dlshvzq",PSOE,Daniel Senderos Oraá,2021-04-02 12:41:40+00:00,0,0,0,0,1,0,,0
1358453233174409223,"Ejemplo de @vox_es en la campaña electoral en Cataluña.
Frente a los intolerantes totalitarios que agreden, la valentía de seguir en las calles explicando nuestras propuestas.
No lo hacen otros partidos. #SoloQuedaVox 
https://t.co/OvfemIZmqs vía @libertaddigital",VOX,Pablo Sáez Alonso-Muñumer,2021-02-07 16:31:04+00:00,0,-1,1,-1,1,TIE,-1,-1
1396410741364768770,"La minería submarina reducirá notablemente las capturas de la flota española.
https://t.co/StgvzrjtYX",PSOE,Daniel Senderos Oraá,2021-05-23 10:20:39+00:00,0,-1,1,1,-1,TIE,0,0
1418290640169865217,Se constituyen en Álava seis cooperativas energéticas comarcales en el marco del proyecto Ekiola. https://t.co/qyT2eQWGqc,PSOE,Daniel Senderos Oraá,2021-07-22 19:23:33+00:00,0,0,0,1,1,0,,0
1373686014003314694,"💜” Si con apenas seis años te atreves con el violín y montas del revés en un caballo gigante, entonces hija mía, jamás te diré que con algo no vas poder.”

#DiaInternacionalSindromedeDown 

https://t.co/ieW4tarUlp",PSOE,Miguel Ángel González Caballero,2021-03-21 17:20:42+00:00,1,1,1,1,1,1,,1
1397602479232233472,Qué día tan maravilloso en Málaga poniéndole acento andaluz y sur a la candidatura de @ionebelarra para liderar el nuevo Podemos. #CrecerConIone https://t.co/w3DTU4HVr4,UP,Martina Velarde Gómez,2021-05-26 17:16:11+00:00,1,1,1,1,1,1,,1
1397556882420736005,Comenzamos la comisión de transición ecológica en el @Congreso_Es https://t.co/1n9jPzOZ8p,PSOE,Daniel Senderos Oraá,2021-05-26 14:15:00+00:00,0,0,0,0,1,0,,0
1395525418665582592,"La que ha liado Casado. 

Siempre contra España https://t.co/y1wAJLpR7K",UP,Martina Velarde Gómez,2021-05-20 23:42:42+00:00,-1,-1,-1,-1,-1,-1,,-1
1365697756950634506,"Muchas gracias, Nuria y Domingo. Disfruté mucho grabando el podcast en vuestros estudios. Y creo que alcanzamos el objetivo del programa: quedarnos sin amigos. https://t.co/y6k8xM8p2n",VOX,Rubén Silvano Manso Olivar,2021-02-27 16:18:13+00:00,1,1,1,0,1,1,,1
1362144242618032134,"En Arcos defendiendo el plan de apoyo al sector turístico y hostelero del @GPPopular

Un conjunto de medidas muy necesarias a beneficio de este sector, que ha sido rechazadas por PSOE y Podemos.

#soshosteleria

@DomiG76 @ppcadiz @borrego_corte @cucagamarra https://t.co/OThgGtv16E",PP,José Ortiz Galván,2021-02-17 20:57:49+00:00,1,1,1,0,1,1,,1
1384962752087724036,"En La Central de Madrid con @XavierDomenechs y @Yolanda_Diaz_ hablando de #UnHazDeNaciones 

Qué falta nos hacen personas comprometidas, con el proyecto plurinacional claro y trabajando siempre pensando en las clases populares https://t.co/Ogd3Ajt3AL",UP,Joan Mena i Arca,2021-04-21 20:10:26+00:00,1,-1,-1,1,1,1,,1
1419417873953574921,Zonas polares: ¿qué pasa cuando el hielo desaparece? https://t.co/lZQMWosigt,PSOE,Daniel Senderos Oraá,2021-07-25 22:02:47+00:00,0,0,0,-1,0,0,,0
1389720899805491202,"Mi implicación en la política institucional estuvo en gran parte motivada por la visión y proyecto de @PabloIglesias. A su lado he aprendido y crecido en siete años que parecen una vida. Cuántos momentos históricos a tu lado, @PabloIglesias. Dejas huella, en la política y en mí.",UP,María del Mar García Puig,2021-05-04 23:17:36+00:00,1,1,1,1,1,1,,1
1359078943215636482,"Rapear no debería ser delito, ni tuitear chistes terrorismo y ninguna creación artística debería llevarte a la cárcel. Por todo ello, hoy registramos con el compañero @EnriqueSantiago nuestra ley para proteger la libertad de expresión. https://t.co/8em9PJwFgu",UP,Jaume Asens Llodrà,2021-02-09 09:57:25+00:00,-1,-1,-1,-1,1,-1,,-1
1361427980187238402,"Catalonia: Socialists win, separatists grow https://t.co/herZ61W1Wm",Junts,Jaume Alonso-Cuevillas,2021-02-15 21:31:39+00:00,0,0,0,0,0,0,,0
1419270051765571584,Paseo mañanero por el parque linial inaugurado en el 98 cuando formaba parte del Ayuntamiento hasta Las lagunas de Villafranca de los Caballeros. https://t.co/r9m2kGbLHz,PP,Vicente Tirado Ochoa,2021-07-25 12:15:23+00:00,0,1,0,0,1,0,,0
1371427133264912384,"Isabel Díaz Ayuso ha conseguido sacar a Pablo Iglesias del Gobierno. 

Necesita nuestro apoyo más que nunca.

¡COMUNISMO o LIBERTAD! 🇪🇸 https://t.co/O0O3cYJrq7",PP,José Ángel Alonso Pérez,2021-03-15 11:44:43+00:00,1,-1,1,1,1,1,,1
1397878178035732486,"La CUP se dirigió al PSC en términos despectivos: “Lo que queda del PSC”. 

¿Saben lo que queda del PSC?  
Nos queda ser el primer partido de Catalunya.
Y nos queda ser la esperanza de los catalanes y catalanas de izquierdas. 
El PSC no se fundó para rendirse. https://t.co/lJIWeCbfVX",PSOE,José Zaragoza,2021-05-27 11:31:43+00:00,1,-1,1,0,1,1,,1
1390669502568878081,"Si pagas, abusas! Campaña del Gobierno de @ximopuig en contra de la prostitución, realizada por la maravillosa @LozanoMabel #SiPagasAbusas #abolicionistas https://t.co/mqx4kz3ukk",PSOE,Sònia Guerra López,2021-05-07 14:07:01+00:00,1,-1,0,-1,1,TIE,0,0
1387134233496408071,"Caravana de coches de Solidaridad para el 1º de Mayo.
¡Os veo en Soria el 1 de Mayo!
⁦@VoxSoria⁩ ⁦@solidaridad_esp⁩  https://t.co/aTlIw4F0Pp",VOX,Cristina Alicia Esteban Calonje,2021-04-27 19:59:07+00:00,1,1,1,1,1,1,,1
1390399461881520128,"Un Plan de Recuperación con más inversiones que reformas que permitirá crear empleo de mayor calidad, fortalecer pymes, ayudar a autónomos, la digitalización de empresas y la Administración Pública o la transición verde y la modernización de la industria
 https://t.co/dy2FJuoPBY",PSOE,Pedro Casares Hontañón,2021-05-06 20:13:58+00:00,0,1,1,1,1,1,,1
1399347376020758532,La oposición vive de un “Afghanistán” a tiempo completo. Una guerra total en la que la clave de bóveda es una guerra a cualquier precio para hacer caer al gobierno. Lo llevan haciendo desde hace mucho tiempo. Y el independentismo en llamas es lo que más buscan. Gran artículo https://t.co/SVhGmy4f2J,PSOE,Pere Joan Pons,2021-05-31 12:49:47+00:00,0,-1,1,0,-1,TIE,-1,-1
1417182117377843200,"En Soria, con la portavoz del @GPPopular @cucagamarra y con @tcabcas, reunidos con jóvenes empresarios de @ajesoria, escuchando sus problemas y sus reivindicaciones. @PPMalaga @populares https://t.co/X3OO5INDI7",PP,Carolina España Reina,2021-07-19 17:58:41+00:00,0,0,1,1,1,1,,1
1364957155053428754,"Muchas mujeres con talento, emprendedoras de todos los ámbitos en nuestra Andalucía pero parece que más que el talento femenino andaluz les ha pesado el talante machista de quienes les apoyan o quizá nunca creyeron en nuestras capacidades? Manifiestos vacíos. https://t.co/qHzOu0RwLW",PSOE,Fuensanta Lima Cid,2021-02-25 15:15:20+00:00,-1,-1,-1,0,-1,-1,,-1
1403320728544493572,"La Europa que nos merecemos se construirá con trabajo decente y equilibrio entre nuestras sociedades y el planeta, que garantice un futuro para todas. 

Hoy he tenido la suerte de colaborar con ministros y partidos verdes de países europeos para impulsar y preparar el #EPSCO. https://t.co/kpnIASimo1 https://t.co/pWRDp4Jiw4",UP,Yolanda Díaz Pérez,2021-06-11 11:58:28+00:00,1,1,1,1,1,1,,1
1367570508867383305,"Gracias @TereMalladaPP y a todo el @PP_Asturias por vuestra hospitalidad y esta jornada tan productiva con compañeros y empresarios, son momentos complicados para el turismo y debemos estar a su lado apoyando y protegiendo a nuestro sector más importante, aplaudo vuestra apuesta. https://t.co/oKul1zqTMx",PP,Agustín Almodóbar Barceló,2021-03-04 20:19:52+00:00,1,1,1,1,1,1,,1
1407659084892061696,"Hoy es un día importante para 9 personas y sus familias, pero también para Catalunya y para el conjunto del país.

Recuperamos el valor de la palabra y el diálogo. Tenemos una oportunidad para reconstruir el acuerdo territorial y hacer más robusta nuestra democracia. Avanzamos.",UP,Yolanda Díaz Pérez,2021-06-23 11:17:33+00:00,1,1,1,1,1,1,,1
1366756319982714880,"Dicen los diputados de Vox, con Abascal a la cabeza, que no presentan su declaración de intereses económicos como hemos hecho el resto. Alegan que la lucha contra la corrupción no va con ellos. Desde Unidas Podemos hemos solicitado que se les abra expediente disciplinario.",UP,Martina Velarde Gómez,2021-03-02 14:24:34+00:00,-1,-1,-1,-1,-1,-1,,-1
1367617087410221062,Para seguir mamando de la UGTT. https://t.co/tO45Wr0UjP,VOX,Víctor Manuel Sánchez del Real,2021-03-04 23:24:57+00:00,-1,-1,-1,-1,-1,-1,,-1
1410155792142155777,"Mi respuesta frente al ataque de odio en las escuelas.

Gracias a @osoigocom por darme la oportunidad de responder a preguntas de los españoles. https://t.co/ntFZNn7ax6",PP,Diego Gago,2021-06-30 08:38:34+00:00,0,-1,1,1,1,1,,1
1398889834148737025,"479 días lleva Joaquín Beltrán enterrado bajo la basura del Vertedero de Zaldívar. 

479 días en nuestro recuerdo. 

Hoy hace 16 días que Urkullu y el Gobierno vasco han dejado de buscarle.",PP,Beatriz Álvarez Fanjul,2021-05-30 06:31:41+00:00,-1,-1,-1,-1,-1,-1,,-1
1404464442469978112,"#Perú he recibido un archivo donde se analizan más de 3000 actas y comparan los resultados con los de la primera vuelta. Sorprende la masiva desviación en votos nulos, votos en blanco y cero votos o ninguno para @FuerzaPopularPe Hará bien la @ONPE_oficial en meditar su respuesta. https://t.co/ER7AfrQLMy",VOX,Víctor Guido González Coello de Portugal,2021-06-14 15:43:11+00:00,0,-1,-1,-1,-1,-1,,-1
1381982966944051200,Estamos en el Congreso tratando la creación de un fondo para afectados por el amianto. Están diciendo todos los que pasan por la tribuna que muchas mujeres se vieron afectadas y es así. Pero la inmensa mayoría de los fallecidos por la asbestosis son  hombres. Vivimos en  matrix.,VOX,José Ramírez del Río,2021-04-13 14:49:49+00:00,-1,-1,-1,-1,-1,-1,,-1
1414491759653097473,"👑Ayer conocimos los indicios que apuntan a que Juan Carlos I habría fraguado su fortuna mediante el tráfico de armas. 

🔜 En este contexto nos visita @G_Pisarello para hablar de su libro, del declive de la monarquía y la apertura del horizonte republicano.  

Toda la info 👇🏽 https://t.co/IRMGd5KapQ",UP,Lucía Muñoz Dalda,2021-07-12 07:48:10+00:00,0,-1,0,-1,-1,-1,,-1
1380625564801859589,"Además es mentira que “niegue el cambio climático”, en todo caso niega la teoría especulativa sobre las causas antropogénicas de este cambio y discrepa con el catastrofismo oficial. Que me apunten a mí también https://t.co/lokeH4kwNA",VOX,Joaquín Robles López,2021-04-09 20:56:00+00:00,-1,-1,1,-1,-1,-1,,-1
1392765424962523138,"Hoy también hay que leer a Llorenç Córdoba que alerta de la reforma fiscal en materia de pactos sucesorios que prepara el Gobierno de España. Nos encontrarán en frente. 
#EsNostrosDretsNoEsToquen 
https://t.co/wu5Pg9NCgQ vía @periodicibiza",PP,Miquel Àngel Jerez Juan,2021-05-13 08:55:28+00:00,-1,-1,1,0,-1,-1,,-1
1402890855065784320,"Hacinados en recursos insalubres, hacinados o pernoctando en la calle, angustiados ante su eventual expulsión del país:  situación de la infancia migrante 20 días después de la crisis en #Ceuta

https://t.co/m0p2QA03ke",ERC-Sob,Maria das Graças Carvalho Dantas,2021-06-10 07:30:18+00:00,-1,-1,-1,-1,-1,-1,,-1
1408070834846060544,"Hoy ,uno de los Policías brutalmente agredido en Cataluña,me envío este vídeo de @elprogramadear ,para dar las gracias a @TeoGarciaEgea por acordarse de ellos y defenderlos.  Ahora el Gobierno indulta a los culpables!! https://t.co/2KByXF3WwL",PP,Ana Belén Vázquez,2021-06-24 14:33:42+00:00,1,-1,-1,0,-1,-1,,-1
1381336144323952646,"Ya saben, los que estén de acuerdo, por coherencia y sin que se lo impongan las leyes pueden pagar el mismo porcentaje de impuestos que  Asturias. 
Estamos esperando ese gesto de coherencia con todos los herederos de izquierda en Madrid o Andalucía https://t.co/NTMVirck7P",VOX,Francisco José Alcaraz,2021-04-11 19:59:35+00:00,0,-1,-1,0,-1,-1,,-1
1375136727543713793,"""Vds. se dicen todos feministas:  ¿Han leído a Simone de Beauvoir¿ Ella dijo a Betty Friedan: ""Debería estar prohibido que las mujeres se quedaran en casa cuidando a sus hijos; si existe la posibilidad, muchas la escogerán"".

Mi intervención sobre género: https://t.co/4qOYIA7nRX",VOX,Francisco José Contreras Peláez,2021-03-25 17:25:19+00:00,0,-1,-1,-1,-1,-1,,-1
1397056330767208453,"Impiden el derecho constitucional de manifestación de los españoles.

Otorgan el derecho de contramanifestacion a extranjeros ilegales.

Al grito de ""Allahu akbar"" y ""Sánchez presidente"" agredieron a la policía y trataron de asaltar el hotel. Retratados

https://t.co/L81g4dUcUo",VOX,Santiago Abascal Conde,2021-05-25 05:05:59+00:00,-1,-1,-1,-1,-1,-1,,-1
1369290835515355137,"“Los valdeorreses apremian nuevos carriles de adelantamiento para la N-120” El tan necesario proyecto para facilitar el tráfico entre Guítara y Ourense lleva en redacción por el @mitmagob desde noviembre de 2017, es decir tres años y cuatro meses...! https://t.co/JyCE7VJYOF https://t.co/ixOEyLcmOK",PP,Celso Delgado,2021-03-09 14:15:50+00:00,0,-1,-1,0,-1,-1,,-1
