tweet_id,full_text,mp_party,mp_name,created_at,label_1,label_2,label_3,majority_vote,tie_break,final_label
1368192239269273602,"Από το πρωί επισκέπτομαι τις πληγείσες από τον σεισμό περιοχές του Δήμου Φαρκαδόνας. Η κινητοποίηση της Πολιτικής Προστασίας σε συνεργασία με τον Δήμο, την Περιφέρεια, τον Στρατό, την Πυροσβεστική και την Αστυνομία, προσφέρουν άμεση στήριξη στους πληγέντες. https://t.co/9FvnGA5cFn",New Democracy,Kostas Skrekas,2021-03-06 13:30:24+00:00,1,1,1,1,,1
1365276247517986816,"Η ουσιαστική αναβάθμιση των σχέσεων με τους Έλληνες της Διασποράς είναι εκπεφρασμένη στρατηγική επιλογή της @govgr .
 
Και έχει ήδη πάρει το δρόμο της με την ψήφο των Ελλήνων του εξωτερικού.
 
@PrimeministerGR @NikosDendias #Βουλή",New Democracy,Makarios Lazaridis,2021-02-26 12:23:17+00:00,1,1,1,1,,1
1371549461219049475,"Εδώ και μέρες η επιτροπή και μέλη της όπως ο καθηγητής Βασιλακόπουλος, Λινού, Δερμιτζάκης, Μαγιορκίνης προτείνουν να ανοίξουν τα μαγαζιά με όρους και προϋποθέσεις. Η κυβέρνηση που λέει ότι η επιτροπή αποφασίζει γιατί δεν τα ανοίγει;Θέλει να σκοτώσει την οικονομία; @ellinikilisi https://t.co/QidgMWSVBD",Greek Solution,Kyriakos Velopoulos,2021-03-15 19:50:48+00:00,-1,-1,-1,-1,,-1
1415616997040218115,"Δύο δημιουργικά χρόνια στο @MinEduGR. Δύο χρόνια διαμορφώνουμε όλοι μαζί την Παιδεία του αύριο.  

Στρέφουμε το βλέμμα μας σε όσα πετύχαμε όλοι μαζί αυτά τα δύο ιδιαίτερα χρόνια. 
Διαβάστε περισσότερα στον σύνδεσμο 👉 https://t.co/GpEK8v8h6l  

Συνεχίζουμε δυναμικά. 
#ΣτηνΠράξη https://t.co/e6lCCpSRP7",New Democracy,Niki Kerameus,2021-07-15 10:19:27+00:00,1,1,1,1,,1
1367039753481256960,"🍱 Όταν το 2017 θεσμοθετήθηκε, η #ΝΔ δυστυχώς δεν ψήφισε το νόμο &amp; ως #Κυβέρνηση_Μητσοτάκη υποβάθμισε την αξία του &amp; σήμερα φθάνουμε στην κατάργηση, ουσιαστικά, ενός επιτυχημένου θεσμού. #σχολικά_γεύματα https://t.co/3Ce7Flxh5o",Syriza,Giannis Sarakiotis,2021-03-03 09:10:50+00:00,-1,-1,-1,-1,,-1
1348996809302167553,"Η #βουλή υποδέχεται σήμερα δυο ιστορικά και σημαντικά νομοσχέδια:
Εθνικής ενότητας!
Εθνικής ομοψυχίας!
Εθνικής κυριαρχίας!
Εθνικής αυτοπεποίθησης!
1)Επεκτείνεται η αιγιαλίτιδα ζώνη στο  Ιόνιο στα 12 μίλια
2)Ενισχύουμε την ισχύ των ενόπλων δυνάμεων με την αγορά 18 μαχητικών RAFALE",New Democracy,Giannis Vroutsis,2021-01-12 14:14:37+00:00,1,1,1,1,,1
1368601381410639874,"Βάναυση κακοποίηση της δημοκρατίας και των ανθρωπίνων δικαιωμάτων των πολιτών. 
Μια επικίνδυνη Κυβέρνηση - ντροπή! https://t.co/Q4MU3sW1L4",MeRA25,Sofia Sakorafa,2021-03-07 16:36:11+00:00,-1,-1,-1,-1,,-1
1402269183589732360,"Αύριο το πρωί στις 10:25 συζητάμε για τις πολιτικές εξελίξεις και την επικαιρότητα στην εκπομπή ""Θέσεις και Απόψεις"" στον ραδιοφωνικό σταθμό @fm100thess  με τους Βασίλη Κοντογουλίδη και Σοφία Ξανθόπουλου. 
Μπορείτε να ακούσετε ζωντανά εδώ: https://t.co/WyF1hkQKSt https://t.co/PyHqUeBMGb",New Democracy,Stratos Simopoulos,2021-06-08 14:20:00+00:00,0,0,0,0,,0
1360232090575523840,"Η απειλή και η χρήση βίας δεν είναι μέσα σε αυτά τα οποία η Ελληνική Δημοκρατία ανέχεται ή υποστηρίζει. Και επίσης, στο πλαίσιο των σχέσεων καλής γειτονίας υποστηρίζουμε ότι οι χώρες έχουν υποχρέωση να αποφεύγουν εκβιασμούς. Οποιουσδήποτε εκβιασμούς. @GreeceMFA https://t.co/2uQwWa4jQV",New Democracy,Nikos Dendias,2021-02-12 14:19:36+00:00,-1,0,0,0,,0
1411248166855450624,"Με την @FeiMavragani στο ""Τώρα ό,τι Συμβαίνει"" στο ... https://t.co/1Be3lmAcTZ μέσω @YouTube",New Democracy,Adonis Georgiadis,2021-07-03 08:59:17+00:00,0,0,0,0,,0
1360925512315600898,2/2 H αίσθησή μου είναι ότι το 2021 θα είναι καλύτερο από την περσινή χρονιά. Κι αυτό το λέω  βάσει αντικειμενικών δεδομένων: Φέτος έχουμε εμβόλια και γρήγορα τεστ. Τα μέσα αυτά είναι πολύτιμα και θα έχουν καταλυτικό ρόλο. @Kathimerini_Cy https://t.co/SzrArbzcoe,New Democracy,Haris Theocharis,2021-02-14 12:15:01+00:00,1,1,1,1,,1
1392486084798468100,"Ναι, να αποκατασταθούν αδικίες στην  μοριοδότηση στελεχών των Ενόπλων Δυνάμεων που υπηρετούν στο Αεροδρόμιο fob Ακτίου!
Ναι στη συνέχιση λειτουργίας &amp; αναβάθμισης της FOB Ακτίου!
Απο τον Υπουργό Εθνικής Άμυνας σε ερώτησή μου!
@dkonstantop
#kinima_allagis https://t.co/SAiRSFXmV8",MfC,Dimitris Konstantopoulos,2021-05-12 14:25:28+00:00,1,1,1,1,,1
1359839941480570880,Η κοκορομαχία Μητσοτάκη- Τσίπρα αναδεικνύει την επιτακτική ανάγκη αλλαγής των πολιτικών συσχετισμών στην οποία στοχεύει το Κίνημα Αλλαγής με αξιόπιστη αντιπολίτευση..,MfC,Vasilis Kengeroglou,2021-02-11 12:21:21+00:00,-1,-1,-1,-1,,-1
1408796826589880331,3ο Αναπτυξιακό Συνέδριο Αιτωλοακαρνανίας https://t.co/HtaodXRm5D,Syriza,Kostas Zachariadis,2021-06-26 14:38:32+00:00,0,0,0,0,,0
1391634995391959041,"Επίσκεψή μου στη Δημοτική Ενότητα Εγνατίας του Δήμου Βόλβης και συνάντηση με τους Προέδρους Νυμφόπετρας, Προφήτη και Σχολαρίου
#Υπεύθυνα_δίπλα_σου
https://t.co/m9AxIDxRzg https://t.co/FcMTVqDwR2",New Democracy,Theodoros Karaoglou,2021-05-10 06:03:32+00:00,0,0,1,0,,0
1377892214282539010,Είναι χρέος όλων μας να ενημερωθούμε για τον αυτισμό αλλά και για τα βήματα που πρέπει να πραγματοποιηθούν για την ομαλή ένταξη των ατόμων με αυτισμό σε κάθε κοινωνική δραστηριότητα από την παιδική τους ηλικία.,New Democracy,Andreas Nikolakopoulos,2021-04-02 07:54:38+00:00,1,1,0,1,,1
1397502045939175435,"‘’Αστεία δυναστεία που φλερτάρει επταετία, και το Σύνταγμα ένα όνομα απλά σε μια πλατεία.’’

Κάθε ρίμα και ένα καρφί στην #κυβερνηση_Μητσοτακη. 
Ο #μιθριδατης των παιδικών μας χρόνων ξαναχτυπά και είναι πιο επίκαιρος από ποτέ!",Syriza,Haris Mamoulakis,2021-05-26 10:37:06+00:00,-1,-1,-1,-1,,-1
1376794702217875457,"""Big Data, Δημοκρατία και Ψηφιακά Δικαιώματα. Από την Palantir κ, την CISCO έως τους ιδιώτες λογοκριτές του Facebook"". Επίκαιρη διαδικτυακή εκδήλωση το Σάββατο 3/4, 19.00. Με @StefLoukopoulos, @AnemosNaftilos, @CharisPapaev, Κ.Κακαβούλια (@Homo_Digitalis_), Μπ.Πολυχρονιάδη. https://t.co/2pyk9H0SWL",Syriza,Christoforos Vernardakis,2021-03-30 07:13:31+00:00,-1,0,0,0,,0
1380232995827765249,"2/3 Η Ελλάδα διαχρονικά εργάζεται για την προώθηση των οικουμενικών ανθρώπινων δικαιωμάτων, το κράτος δικαίου και την απαγόρευση των διακρίσεων.",New Democracy,Haris Theocharis,2021-04-08 18:56:04+00:00,1,1,1,1,,1
1365547774452891648,"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ Κ.ΒΕΛΟΠΟΥΛΟΣ ΔΕΝ ΘΑ ΠΑΨΕΙ ΠΟΤΕ ΝΑ ΜΑΧΕΤΑΙ ΓΙΑ ΤΙΣ ΑΔΙΚΙΕΣ ΚΑΤΑ ΤΗΣ ΕΛΛΑΔΟΣ ΚΑΙ  ΕΛΛΗΝΩΝ!
#ΠΡΩΤΑ Η ΕΛΛΑΔΑ
#ΠΡΩΤΑ ΟΙ ΕΛΛΗΝΕΣ
@ellinikilisi https://t.co/gRDNnUuzMw",Greek Solution,Anastasia-Aikaterini Alexopoulou,2021-02-27 06:22:14+00:00,1,1,1,1,,1
1369993366524542980,Ρήμαξατε τα βουνά με τις ανεμογεννήτριες! Γεμίζετε την εύφορη γη με φωτοβολταϊκά για να θησαυρίζουν οι Γερμανοί! Μόνον ο @velopky τόλμησε να ξεσκεπάσει την «πράσινη απάτη» @ellinikilisi https://t.co/1VhywvWQCc,Greek Solution,Kyriakos Velopoulos,2021-03-11 12:47:26+00:00,-1,-1,-1,-1,,-1
1384879319323926529,"Ξεμπλοκάραμε δύο πολύ σημαντικά οδικά έργα, τον ΒΟΑΚ και τον Πατρών-Πύργου, ώστε να ολοκληρωθεί επιτέλους αυτό το σημαντικό πλέγμα οδικών συνδέσεων στη χώρα μας. 
✔️Για τον ΒΟΑΚ έχουμε εξασφαλίσει κονδύλια άνω του 1 δισ. ευρώ
1/2 https://t.co/2BoU9ut1BU",New Democracy,Kostas Karamanlis,2021-04-21 14:38:54+00:00,1,1,1,1,,1
1362349831537180673,"Ενώ 250.000 νοικοκυριά είναι χωρίς ρεύμα, νερό και θέρμανση, ενώ μικρά παιδιά παγώνουν κυριολεκτικά δίπλα σας...εσείς ψηφίζετε δωράκια στα ΜΜΕ, κάνετε τα γαλάζια παιδιά σας «Αρεοπαγίτες» και απολύετε εκατοντάδες εργαζόμενους.
#κυβέρνηση_συμμορια #vouli #Χρυσοχοιδη_παραιτησου https://t.co/3SXECmQil6",Syriza,Soultana Eleftheriadou,2021-02-18 10:34:45+00:00,-1,-1,-1,-1,,-1
1354337345139572737,Ο παραγωγικός διάλογος με τον Υπ. Μετανάστευσης συνεχίζεται προκειμένου να ανακύψει μία κοινή συνισταμένη ανταποκρινόμενη στο λαϊκό &amp; εθνικό αίσθημα! Ο εκσυγχρονισμός &amp; η βελτίωση των δομών των ΤΣΦ Έβρου θα καταστήσουν τα χερσαία σύνορα.. αδιαπέραστα! https://t.co/y9ahiG3lQS,New Democracy,Anastasios Dimoschakis,2021-01-27 07:56:00+00:00,1,1,1,1,,1
1373183452909015040,ΖΗΤΩ Η ΕΛΛΑΔΑ! https://t.co/dy7RT3aaJO,Greek Solution,Anastasia-Aikaterini Alexopoulou,2021-03-20 08:03:42+00:00,1,1,1,1,,1
1367205047856230400,"Με υποδειγματική ψυχραιμία και επαγγελματισμό, ο Διευθυντής και οι συνάδελφοί του κατάφεραν να εκκενώσουν τάχιστα το σχολείο και να βγάλουν σώους τους 63 μαθητές. Τους αξίζουν θερμά συγχαρητήρια. https://t.co/zwy0bhOAuM",New Democracy,Niki Kerameus,2021-03-03 20:07:39+00:00,1,1,1,1,,1
1356350758749396992,"Στην Κίσαμο σήμερα, για τα προβλήματα της άρδευσης https://t.co/NMedWcaXy7 https://t.co/Z85rS2AYaI",New Democracy,Manousos Voloudakis,2021-02-01 21:16:35+00:00,0,0,0,0,,0
1406516160733007873,@Vkikilias προτού αναρτήσετε ευχολόγια-κενά ουσίας-λόγω της παγκόσμιας #ημέρας_του_πατερα απαντήστε παρακαλώ σε όλους τους γονείς που αγωνιούν γιατί δεν λειτουργεί πλήρως το #ΠαιδωνΑγιαΣοφια20 #Fathers_Day https://t.co/mnxHSWOSUU,MeRA25,Fotini Bakadima,2021-06-20 07:35:59+00:00,0,-1,-1,-1,,-1
1414960300231729159,"Υπέγραψα Μνημόνιο Συνεργασίας στο Κάιρο μεταξύ @GreeceMFA &amp; Αραβικού Συνδέσμου, με τον ΓΓ του Αραβικού Συνδέσμου Ahmed Aboul Gheit. Το Μνημόνιο Συνεργασίας θεσμοθετεί τις πολιτικές διαβουλεύσεις μεταξύ των δύο πλευρών και μεταξύ Ελλάδας &amp; Μελών Αραβικού Συνδέσμου. https://t.co/OxmwemYYRc",New Democracy,Nikos Dendias,2021-07-13 14:49:58+00:00,0,0,0,0,,0
1354376374241406981,"Θερμά συγχαρητήρια στον καθηγητή Ιωάννη Κτιστάκι για την εκλογή του στη θέση του έλληνα Δικαστή στο ΕΔΔΑ. Του εύχομαι καλή επιτυχία στο δύσκολο έργο που αναλαμβάνει.
https://t.co/4WPT1zz3SU",New Democracy,Konstantinos Tsiaras,2021-01-27T10:31:05.000000000,1,1,1,1,,1
1347842799635468288,"“Η επιχείρηση «Ελευθερία»είναι πλέον πραγματικότητα &amp; στο νόμο Ηλείας. Γίνεται μια τεράστια προσπάθεια για να ξαναπάρουμε πίσω τις ζωές μας &amp; να απαλλαγούμε οριστικά από αυτόν τον αόρατο εχθρό."" 
Απόσπασμα δήλωσης μου στην ORT TV κατά τη χθεσινή επίσκεψη μου στο Νοσοκομείο Πύργου https://t.co/cn8zbosS7L",New Democracy,Andreas Nikolakopoulos,2021-01-09 09:48:59+00:00,1,1,1,1,,1
1396132632627453952,"@mignatiou @ellinikilisi Μάλλον τα ελληνικά μας δεν γίνονται αντιληπτά !Είμαστε διαχειριστες!Όσο για τα κατεχόμενα και την Κύπρο μας, ευτυχώς οι ΗΠΑ μας βοήθησαν και απελευθερωθηκαν ε;",Greek Solution,Kyriakos Velopoulos,2021-05-22 15:55:33+00:00,-1,-1,-1,-1,,-1
1415673637089120258,"Μας λέτε ότι θέλατε ένα καλύτερο ραδιοτηλεοπτικό τοπίο. Αλήθεια; Αν αυτό το καλύτερο ραδιοτηλεοπτικό τοπίο και ΜΜΕ είναι το Documento και μία ΕΡΤ κομματικό-φερέφωνο με τα λεφτά του Έλληνα φορολογούμενου, μας συγχωρείτε αλλά δεν θα πάρουμε.
2/5 https://t.co/NWAWm0Y10R",New Democracy,Dimitris Keridis,2021-07-15 14:04:31+00:00,-1,-1,-1,-1,,-1
1379705220939276288,Η Τουρκία βρίσκεται σε κρίση &amp; έχει μπει σε μία φάση περιδίνησης τόσο στο εσωτερικό όσο και στο εξωτερικό. Εμείς δεν χαιρόμαστε με τη φωτιά στην αυλή του γείτονα. Η νευρικότητα και οι σπασμωδικές κινήσεις της μπορεί να επηρεάσουν τις ελληνοτουρκικές σχέσεις. @parapolitika901 https://t.co/nJu8OzomQ8,New Democracy,Miltiadis Varvitsiotis,2021-04-07 07:58:53+00:00,-1,-1,0,-1,,-1
1376988525774700546,"""Εσείς της Νέας Δημοκρατίας, που μαζί με το ΠΑΣΟΚ αναδείξατε τη διαφθορά σε ολυμπιακό άθλημα, κατηγορείτε τον ΣΥΡΙΖΑ για διαφθορά; Κι εσείς του ΣΥΡΙΖΑ, πόσο ακόμα θα ανέχεστε μια ηγεσία που σας επιβάλλει την ""αριστερή"" υποταγή στα ολιγαρχικά συμφέροντα;"" https://t.co/qQbH2KMDtd",MeRA25,Yanis Varoufakis,2021-03-30 20:03:42+00:00,-1,-1,-1,-1,,-1
1408755092719865860,Η κοινή ανακοίνωση για τη συνάντηση με τον Υπουργό Εξωτερικών της Ινδίας @DrSJaishankar: https://t.co/iPPLR2hP3n https://t.co/XCy9PgF5cL,New Democracy,Nikos Dendias,2021-06-26 11:52:42+00:00,0,0,0,0,,0
1372653303507599363,"150 χρόνια σήμερα από την Κομμούνα του Παρισιού, την πρώτη ιστορική απόπειρα για μια σοσιαλιστική κοινωνία ελευθερίας. https://t.co/At9JZOp6nV",Syriza,Giorgos Katrougalos,2021-03-18 20:57:04+00:00,1,0,0,0,,0
1396860348410601475,"Κατά την παραμονή μου στο νησί της Ρόδου, επισκέφτηκα και το νεόδμητο Ξενώνα φιλοξενίας συγγενών ασθενών που ανεγέρθηκε με δωρεά ιδιωτών,με πρωτοβουλία του Αντιπεριφερειάρχη Δωδεκανήσου Κ. Διακογεωργίου.Θερμά συγχαρητήρια σε όλους όσους συνετέλεσαν στη δημιουργία αυτού του έργου! https://t.co/af8Fy9VnOI",New Democracy,Zoe Rapti,2021-05-24 16:07:14+00:00,1,1,1,1,,1
1393158978914373634,@3karapiperim Μάλλον εσείς αγνοείτε τι σημαίνει νόμισμα - ούτε τι σημαίνει ευγένεια. Να είσαστε πάντα καλά.,Greek Solution,Vasilis Viliardos,2021-05-14 10:59:18+00:00,-1,-1,-1,-1,,-1
1374308936434728966,"Ο πρόεδρος του Φαρμακευτικού Συλλόγου Αττικής, κ. Λουράντος, ""πέταξε"" έξω από το φαρμακείο του το συνεργείο του ΣΚΑΪ.
Όταν η οργή ξεχειλίζει...",Syriza,Giannis Balafas,2021-03-23 10:35:58+00:00,-1,-1,-1,-1,,-1
1379066246856118282,Πολιτικά ανεύθυνη και ηθικά ανεπίτρεπτο να κάνουν τα κόμματα μέσα στην πανδημία πολιτική με όρους πολιτικού κόστους  - πολιτικού οφέλους https://t.co/VR28gJ9COL,Syriza,Kostas Zachariadis,2021-04-05 13:39:49+00:00,-1,-1,-1,-1,,-1
1414651943608328206,Ξεκίνησα μια σειρά επαφών με επιχειρήσεις τυποποίησης αγροτικών προϊόντων του νομού μας που συμβάλλουν στην ανάπτυξη της τοπικής μας οικονομίας. https://t.co/2VtHq5Pb6p,New Democracy,Andreas Nikolakopoulos,2021-07-12 18:24:40+00:00,1,1,1,1,,1
1373567656574341122,Και logo όπως λένε να είναι πάλι άκρη δεν βγαίνει με την αισθητική και το τετράγωνο κτίριο έκτρωμα,Greek Solution,Kyriakos Velopoulos,2021-03-21 09:30:23+00:00,-1,-1,-1,-1,,-1
1365305451219456002,"«Ενώ μιλάμε για οικονομικές &amp; κοινωνικές συνέπειες της πανδημίας, θα πρέπει να μιλήσουμε &amp; για τις συνέπειές της στη Δημοκρατία» | Σημεία από τη συμμετοχή στην εκδήλωση του @ENA_Institute ""Δημοκρατια &amp; Δικαιοσύνη""
https://t.co/a8VNaLZ1Vd",Syriza,Yannis Dragasakis,2021-02-26 14:19:20+00:00,0,0,0,0,,0
1392454085903888386,@PGPapanikolaou https://t.co/KcBEviAvZW δυστυχώς τα επίσημα στοιχεία είναι τραγικά για την Ελλάδα «αγαπητέ» εκτός αν είναι ψεύτικα αλλά θα ήταν λίγο περίεργο αυτό καθώς δίνονται από το Υπουργείο Υγείας,New Democracy,Adonis Georgiadis,2021-05-12 12:18:19+00:00,-1,-1,-1,-1,,-1
1417848129626517509,Μεγάλη στιγμή για την χώρα μας αποτελεί η παραλαβή του πρώτου από τα 18 συνολικά υπερσύγχρονα μαχητικά αεροσκάφη #Rafale που εντάσσει στο δυναμικό της η Πολεμική Αεροπορία! https://t.co/x1oKTqGZq5,New Democracy,Andreas Nikolakopoulos,2021-07-21 14:05:11+00:00,1,1,1,1,,1
1362843909483876352,"Το 1802 η Επτάνησος Πολιτεία έδινε οικογενειακό επίδομα εμβολιασμού 60 τάληρα!

Ευχαριστώ τον @GeorgePierros που με έκανε να ανατρέξω στις πηγές.

Κ. Μπογδάνος: Ο Καποδίστριας, το πρώτο εμβόλιο, η πανώλη, οι Γάλλοι και οι Τούρκοι αιχμάλωτοι... https://t.co/V0dZXIwLtT via @YouTube",New Democracy,Konstantinos Bogdanos,2021-02-19 19:18:03+00:00,1,1,1,1,,1
1414260942548914181,"2/2 Η στάση της ΕΛ.ΑΣ απέναντι στην καταγγέλλουσα απαιτεί το λιγότερο εξηγήσεις από τον πολιτικό της προϊστάμενο.
Η αλληλεγγύη που έδειξε η εργαζόμενη που της στάθηκε είναι και η ελπίδα μας. Καμία μόνη.",Syriza,Efi Achtsioglou,2021-07-11 16:30:59+00:00,1,1,-1,1,,1
1350183254213668868,"Κόψαμε την πίτα μας με μία μόνο ευχή: 
Αυτός ο χρόνος να φέρει υγεία και χαμόγελα σε όλους!
Καλή κι ευλογημένη χρονιά!

Και ο Φώτης μας, κέρδισε το φλουρί! 🥰 https://t.co/bE3bMD0d4Y",New Democracy,Christina Alexopoulou,2021-01-15 20:49:07+00:00,1,1,1,1,,1
1356688335130001409,"Απόψε, στη μία μετά τα μεσάνυχτα, στην εκπομπή #direct στον Alpha TV με τον Τάκη Χατζή, περιγράφω την περιπέτειά μου με τον COVID-19.

#Πλακιωτάκης #COVID19 https://t.co/hxDHVkQj1u",New Democracy,Ioannis Plakiotakis,2021-02-02 19:37:59+00:00,0,0,0,0,,0
1418571203409809412,"Υπεγράφη από τα 53 κράτη του Π.Ο.Υ. Ευρώπης η Διακήρυξη της Συνόδου των Αθηνών για την καλύτερη Ψυχική Υγεία εν μέσω της πανδημίας Covid-19. 
⁦@hans_kluge⁩ ⁦@raptizoi⁩ ⁦@WHO_Europe⁩  https://t.co/1fe2d58eIW",New Democracy,Vasilis Kikilias,2021-07-23 13:58:25+00:00,0,0,0,0,,0
1412844052333174792,"Ο Φιλελληνισμός είναι ένα σημαντικό κομμάτι της ιστορίας μας το οποίο δε θα λησμονηθεί ποτέ. Απόψε, έχουμε την ευκαιρία να τιμήσουμε μερικούς από τους μεγαλύτερους Φιλέλληνες, μέσω των απογόνων τους.",New Democracy,Nikos Dendias,2021-07-07 18:40:46+00:00,1,1,0,1,,1
1367863365729665025,"Οφείλουμε να αναγνωρίσουμε την υπέρτατη αξία που είναι η ζωή και να δώσουμε τη μάχη για την ενίσχυση γιατρών και νοσηλευτών αλλά και τη μάχη για ένα νέο Ε.Σ.Υ. που θα είναι δίπλα στον πολίτη.
https://t.co/qWHMM4yV8Y",Syriza,Alexis Tsipras,2021-03-05 15:43:34+00:00,1,1,1,1,,1
1361629626565591040,"Χιλιάδες πολίτες μένουν χωρίς ρεύμα για ωρες μέσα στην παγωνιά. Χρειαζόμαστε ισχυρές υποδομές, πολιτικές πρόληψης, παρεμβατικό κράτος για να αντιμετωπίζουμε τις κρίσεις. Ένα μεγάλο ευχαριστώ σε όσους εργάζονται για να αποκαθιστούν τις βλάβες και την λειτουργικότητα των υποδομών.",Syriza,Kostas Zachariadis,2021-02-16 10:52:55+00:00,1,-1,1,1,,1
1365558706579120129,"Το άρθρο μου από την έντυπη έκδοση της εφημερίδας @Amarysia_gr στις 27/2/2021 (σελ. 19), για τις διαχρονικές παθογένειες των δεκαετιών που αποκαλύφθηκαν με την πρόσφατη θεομηνία ""Μήδεια"" στις περιοχές του Βόρειου τομέα των Αθήνων. @ellinikilisi @velopky #Πρώτα_η_Ελλάδα https://t.co/89hy7ioPgL",Greek Solution,Anastasia-Aikaterini Alexopoulou,2021-02-27 07:05:41+00:00,0,0,0,0,,0
1376886633316892673,"Ομιλία στη Βουλή στη συζήτηση «για σύσταση Ειδικής Κοινοβουλευτικής Επιτροπής προς διενέργεια προκαταρκτικής εξέτασης για τον πρώην Υπουργό Νίκο Παππά». #Βουλη #Vouli
https://t.co/DeyT7LHFbI",Syriza,Alexis Tsipras,2021-03-30 13:18:49+00:00,0,0,0,0,,0
1394303182180847621,"Είναι αδιανόητο να αναφερόμαστε στις ευνοϊκές κλιματολογικές συνθήκες, που επικρατούν στη χώρα μας, για τη συγκεκριμένη καλλιέργεια, αλλά την ίδια στιγμή να μην επιτρέπεται η #έρευνα στις πανεπιστημιακές κλινικές για να αναπτυχθεί η σχετική #τεχνογνωσία. #κάνναβη",Syriza,Giannis Sarakiotis,2021-05-17 14:45:58+00:00,-1,-1,1,-1,,-1
1360506491502002179,Ν. Συρμαλένιος: Η πολιτική της κυβέρνησης στη διαχείριση της τουρκικής επιθετικότητας είναι άτολμη και άβουλη – Συνέντευξη στον Γαβριήλ Αβραμίδη https://t.co/hVUR5kj0Hp via @Politispress - Η έγκυρη ενημέρωση online,Syriza,Nikos Syrmalenios,2021-02-13 08:29:59+00:00,-1,-1,0,-1,,-1
1403606310109786114,Στην Μονή Διονυσίου απίστευτη εικόνα για όσους δεν έχουν έρθει προκαλεί δέος ! @ellinikilisi https://t.co/haN7OAdZr5,Greek Solution,Kyriakos Velopoulos,2021-06-12 06:53:16+00:00,1,1,1,1,,1
1366417952438894593,"Στο #ΑΡΤ TV για το θέμα της σεξουαλικής #παρενόχλησης και του εργασιακού #εκφοβισμού, καθώς και για την εξέλιξη της #πανδημίας.
https://t.co/RndwGpuVOj",New Democracy,Anna Efthymiou,2021-03-01 16:00:01+00:00,0,0,0,0,,0
1368196554134331393,"Η 6η Μαρτίου συνιστά μία ημέρα - αφορμή να ενώσουμε τις φωνές μας και να πούμε ένα δυνατό ΟΧΙ στη σχολική βία και τον εκφοβισμό. Αναλαμβάνουμε δράσεις, ώστε κανένα παιδί να μη νιώθει μόνο του, ανυπεράσπιστο, εκτεθειμένο.
Οι πρωτοβουλίες που παίρνουμε:
👉 https://t.co/zoVRgDZz7P https://t.co/nD61R8OpSZ",New Democracy,Niki Kerameus,2021-03-06 13:47:33+00:00,1,1,1,1,,1
1393454458181464069,"Οι ψευτοαριστεροι κάνουν πορείες για Παλαιστίνιους αλλά όταν οι Αζέροι έσφαζαν Αρμένιους ήταν αργία ε;Οι νεοδημοκράτες εκαναν πορείες συλλαλητήρια για Μακεδονία μέχρι να γίνουν κυβέρνηση, σήμερα είναι .. κυβέρνηση και έχει συνέχεια το κράτος ΣΥΡΙΖΑ! @ellinikilisi https://t.co/KKksXMvU3U",Greek Solution,Kyriakos Velopoulos,2021-05-15 06:33:26+00:00,-1,-1,-1,-1,,-1
1396731065621000194,"Πέρασαν από την υπόθεση Τσενάι είκοσι χρόνια… Και αντί να πηγαίνουμε μπροστά – πάμε με ταχύτητα προς τα πίσω. Τότε ο ρατσισμός ήταν κοινωνικός, σήμερα είναι και θεσμικός.

https://t.co/4QxRHmLC20",Syriza,Kostas Zachariadis,2021-05-24 07:33:30+00:00,-1,-1,-1,-1,,-1
1367931198878670853,"Τις 16 τελευταίες εβδομάδες επενδύθηκαν σε μετοχές 436 δις $ - ποσόν ρεκόρ όλων των εποχών. Το μέγεθος της φούσκας που έχει δημιουργηθεί, φαίνεται καθαρά από τις εισροές στο γράφημα - συγκριτικά με τα προηγούμενα χρόνια. Η έκρηξη, όταν συμβεί, θα είναι εκκωφαντική! @ellinikilisi https://t.co/45LcW3fJpy",Greek Solution,Vasilis Viliardos,2021-03-05 20:13:07+00:00,-1,-1,-1,-1,,-1
1382353204315361280,"Με χαρά υποδέχτηκα σήμερα στην Ελλαδα τον Dr Hans Kluge Jr. Περιφερειακό Διευθυντή Ευρώπης του Παγκόσμιου Οργανισμού Υγείας.Συνεργαζόμαστε στενά με τον ΠΟΥ,μεταξύ άλλων,και στα φλέγοντα θέματα της ψυχικής υγείας,που ο Οργανισμός έχει αναδείξει σε βασικό πυλώνα της πολιτικής του. https://t.co/BrMeDrzmRz",New Democracy,Zoe Rapti,2021-04-14 15:21:01+00:00,1,1,1,1,,1
1420760524812259330,"Λόγω της έλλειψης επαρκούς ρυθμιστικού πλαισίου για την καταπολέμηση της ηλεκτρονικής κατασκοπείας κατά ακτιβιστών, δημοσιογράφων, πολιτικών κλπ κρίνεται αναγκαίο να νομοθετηθεί από σήμερα η απαγόρευση προμήθειας, εμπορίας&amp;εγκατάστασης σε οποιοδήποτε ψηφιακό πληροφορικό σύστημα",MeRA25,Fotini Bakadima,2021-07-29 14:58:00+00:00,-1,0,0,0,,0
